location_id,classification,reason,non_bsl_code,location_type,financial_type,evidence_type,provider_id,technology,program,challenge_id,notes
1297897544,0,5,,,,X,0000140048,70,,,
1297897550,0,5,,,,X,0000140048,70,,,
1297897555,0,5,,,,X,0000140048,70,,,
1297897556,0,5,,,,X,0000140048,70,,,
1297897559,0,5,,,,X,0000140048,70,,,
1297897562,0,5,,,,X,0000140048,70,,,
1297897563,0,5,,,,X,0000140048,70,,,
1297897567,0,5,,,,X,0000140048,70,,,
1297898234,0,3,,,,,,,,,
1297898266,0,3,,,,,,,,,
1297898311,0,3,,,,,,,,,
1297898334,0,3,,,,,,,,,
1297898428,0,3,,,,,,,,,
1297898514,0,3,,,,,,,,,
1297898538,0,3,,,,,,,,,
1297898542,0,3,,,,,,,,,
1297898548,0,3,,,,,,,,,
1297898584,0,3,,,,,,,,,
1297898610,0,3,,,,,,,,,
1297898983,1,3,,,,,,,,,
1297899061,0,3,,,,,,,,,
1297899079,0,3,,,,,,,,,
1297899081,0,3,,,,,,,,,
1297899083,0,3,,,,,,,,,
1297899092,0,3,,,,,,,,,
1297899093,0,3,,,,,,,,,
1297899094,0,3,,,,,,,,,
1297899095,0,3,,,,,,,,,
1297899097,0,3,,,,,,,,,
1297899098,0,3,,,,,,,,,
1297899099,0,3,,,,,,,,,
1297899100,0,3,,,,,,,,,
1297899102,0,3,,,,,,,,,
1297899105,0,3,,,,,,,,,
1297899107,0,3,,,,,,,,,
1297899109,0,3,,,,,,,,,
1297899110,0,3,,,,,,,,,
1297899111,0,3,,,,,,,,,
1297899126,0,3,,,,,,,,,
1297899152,0,3,,,,,,,,,
1297899155,0,3,,,,,,,,,
1297899164,0,3,,,,,,,,,
1297899185,0,3,,,,,,,,,
1297899186,0,3,,,,,,,,,
1297899445,0,3,,,,,,,,,
1297899492,0,3,,,,,,,,,
1297899524,0,3,,,,,,,,,
1297899540,0,3,,,,,,,,,
1297899744,1,4,,,,X,0000130784,,CPF,,
1297899747,0,4,,,,X,0000130784,,CPF,,
1297899748,0,4,,,,X,0000130784,,CPF,,
1297899750,1,4,,,,X,0000130784,,CPF,,
1297899752,0,4,,,,X,0000130784,,CPF,,
1297899753,1,4,,,,X,0000130784,,CPF,,
1297899756,0,4,,,,X,0000130784,,CPF,,
1297899757,0,4,,,,X,0000130784,,CPF,,
1297899877,0,3,,,,,,,,,
1297899881,0,3,,,,,,,,,
1297899885,0,3,,,,,,,,,
1297899897,0,3,,,,,,,,,
1297899939,0,3,,,,,,,,,
1297899941,0,3,,,,,,,,,
1297900013,0,3,,,,,,,,,
1297900014,0,3,,,,,,,,,
1297900039,0,3,,,,,,,,,
1297900040,0,3,,,,,,,,,
1297900062,0,3,,,,,,,,,
1297900092,0,3,,,,,,,,,
1297900104,0,3,,,,,,,,,
1297900105,0,3,,,,,,,,,
1297900114,0,3,,,,,,,,,
1297900125,0,3,,,,,,,,,
1297900150,0,3,,,,,,,,,
1297900171,0,3,,,,,,,,,
1297900189,0,3,,,,,,,,,
1297900192,0,3,,,,,,,,,
1297900336,0,3,,,,,,,,,
1297900337,0,3,,,,,,,,,
1297900357,0,3,,,,,,,,,
1297900407,0,3,,,,,,,,,
1297900409,0,3,,,,,,,,,
1297900429,0,3,,,,,,,,,
1297900446,0,3,,,,,,,,,
1297900447,0,3,,,,,,,,,
1297900456,0,3,,,,,,,,,
1297900465,0,3,,,,,,,,,
1297900469,0,3,,,,,,,,,
1297900493,0,3,,,,,,,,,
1297900496,0,3,,,,,,,,,
1297900502,0,3,,,,,,,,,
1297900503,0,3,,,,,,,,,
1297900506,0,3,,,,,,,,,
1297900548,0,3,,,,,,,,,
1297900553,0,3,,,,,,,,,
1297900561,0,3,,,,,,,,,
1297900566,0,3,,,,,,,,,
1297900570,0,3,,,,,,,,,
1297900656,0,3,,,,,,,,,
1297900664,0,3,,,,,,,,,
1297900672,0,3,,,,,,,,,
1297900717,0,3,,,,,,,,,
1297901015,0,3,,,,,,,,,
1297901017,0,3,,,,,,,,,
1297901018,0,3,,,,,,,,,
1297901075,0,3,,,,,,,,,
1297901142,0,3,,,,,,,,,
1297901144,0,3,,,,,,,,,
1297901310,1,4,,,,X,0000130784,,CPF,,
1297901312,1,4,,,,X,0000130784,,CPF,,
1297901548,1,4,,,,X,0000130784,,CPF,,
1297901549,1,4,,,,X,0000130784,,CPF,,
1297901551,1,4,,,,X,0000130784,,CPF,,
1297901553,0,4,,,,X,0000130784,,CPF,,
1297901557,1,4,,,,X,0000130784,,CPF,,
1297901558,0,4,,,,X,0000130784,,CPF,,
1297901559,1,3,,,,,,,,,
1297901560,0,4,,,,X,0000130784,,CPF,,
1297901561,0,4,,,,X,0000130784,,CPF,,
1297901562,0,4,,,,X,0000130784,,CPF,,
1297901563,1,3,,,,,,,,,
1297901564,1,4,,,,X,0000130784,,CPF,,
1297901565,0,4,,,,X,0000130784,,CPF,,
1297901568,0,3,,,,,,,,,
1297901570,1,4,,,,X,0000130784,,CPF,,
1297901571,1,4,,,,X,0000130784,,CPF,,
1297901572,1,4,,,,X,0000130784,,CPF,,
1297901573,0,4,,,,X,0000130784,,CPF,,
1297901577,0,4,,,,X,0000130784,,CPF,,
1297901578,0,4,,,,X,0000130784,,CPF,,
1297901579,0,4,,,,X,0000130784,,CPF,,
1297901580,0,4,,,,X,0000130784,,CPF,,
1297901586,0,3,,,,,,,,,
1297901602,0,4,,,,X,0000130784,,CPF,,
1297901632,0,4,,,,X,0000130784,,CPF,,
1297901638,1,4,,,,X,0000130784,,CPF,,
1297901640,0,4,,,,X,0000130784,,CPF,,
1297901641,0,4,,,,X,0000130784,,CPF,,
1297901644,1,4,,,,X,0000130784,,CPF,,
1297901646,1,4,,,,X,0000130784,,CPF,,
1297901776,0,3,,,,,,,,,
1297901782,0,3,,,,,,,,,
1297901783,0,3,,,,,,,,,
1297901784,0,3,,,,,,,,,
1297901801,0,3,,,,,,,,,
1297901885,0,3,,,,,,,,,
1297901949,0,3,,,,,,,,,
1297902229,0,3,,,,,,,,,
1297902297,0,3,,,,,,,,,
1297902342,1,4,,,,X,0000130784,,CPF,,
1297902343,1,4,,,,X,0000130784,,CPF,,
1297902360,1,3,,,,,,,,,
1297902367,1,4,,,,X,0000130784,,CPF,,
1297902369,1,4,,,,X,0000130784,,CPF,,
1297902375,0,3,,,,,,,,,
1297902449,1,4,,,,X,0000130784,,CPF,,
1297902451,1,4,,,,X,0000130784,,CPF,,
1297902454,1,4,,,,X,0000130784,,CPF,,
1297902455,1,4,,,,X,0000130784,,CPF,,
1297902456,1,4,,,,X,0000130784,,CPF,,
1297902459,1,4,,,,X,0000130784,,CPF,,
1297902463,1,4,,,,X,0000130784,,CPF,,
1297902466,1,4,,,,X,0000130784,,CPF,,
1297902615,0,3,,,,,,,,,
1297902682,0,3,,,,,,,,,
1297902689,0,3,,,,,,,,,
1297902696,0,3,,,,,,,,,
1297902740,0,3,,,,,,,,,
1297902753,0,3,,,,,,,,,
1297902755,0,3,,,,,,,,,
1297902785,0,3,,,,,,,,,
1297902817,0,3,,,,,,,,,
1297902821,0,3,,,,,,,,,
1297902828,0,3,,,,,,,,,
1297903091,1,4,,,,X,0000130784,,CPF,,
1297903092,1,4,,,,X,0000130784,,CPF,,
1297903093,1,4,,,,X,0000130784,,CPF,,
1297903142,0,3,,,,,,,,,
1297903290,0,3,,,,,,,,,
1297903336,0,3,,,,,,,,,
1297903369,0,4,,,,X,0000130784,,CPF,,
1297903814,0,5,,,,X,0000140048,70,,,
1297903818,0,3,,,,,,,,,
1297903826,0,3,,,,,,,,,
1297903844,0,3,,,,,,,,,
1297903845,0,5,,,,X,0000140048,70,,,
1297903847,0,5,,,,X,0000140048,70,,,
1297903855,0,5,,,,X,0000140048,70,,,
1297903856,0,3,,,,,,,,,
1297903861,0,5,,,,X,0000140048,70,,,
1297903869,0,5,,,,X,0000140048,70,,,
1297903873,0,3,,,,,,,,,
1297903877,0,5,,,,X,0000140048,70,,,
1297903888,0,5,,,,X,0000140048,70,,,
1297903889,0,5,,,,X,0000140048,70,,,
1297903892,0,5,,,,X,0000140048,70,,,
1297903894,0,5,,,,X,0000140048,70,,,
1297905359,0,3,,,,,,,,,
1297905704,0,3,,,,,,,,,
1297906697,0,3,,,,,,,,,
1297907144,0,3,,,,,,,,,
1297907146,0,3,,,,,,,,,
1297907147,0,3,,,,,,,,,
1297907834,0,3,,,,,,,,,
1297907870,0,3,,,,,,,,,
1297908440,0,3,,,,,,,,,
1297908441,0,3,,,,,,,,,
1297908570,0,3,,,,,,,,,
1297908719,0,3,,,,,,,,,
1297909120,0,3,,,,,,,,,
1297909121,0,3,,,,,,,,,
1297909634,0,3,,,,,,,,,
1297909709,0,3,,,,,,,,,
1297910149,0,3,,,,,,,,,
1297910247,0,3,,,,,,,,,
1297910576,0,3,,,,,,,,,
1297910659,0,3,,,,,,,,,
1297911033,0,3,,,,,,,,,
1297911649,0,3,,,,,,,,,
1297911702,0,3,,,,,,,,,
1297911792,0,3,,,,,,,,,
1297911888,0,3,,,,,,,,,
1297912336,0,3,,,,,,,,,
1297913206,0,3,,,,,,,,,
1297913207,0,3,,,,,,,,,
1297913450,0,3,,,,,,,,,
1297913566,0,3,,,,,,,,,
1297913602,0,3,,,,,,,,,
1297913892,0,3,,,,,,,,,
1297913893,0,3,,,,,,,,,
1297913950,0,3,,,,,,,,,
1297914005,0,4,,,,X,0000130784,,CPF,,
1297914023,0,3,,,,,,,,,
1297914072,0,3,,,,,,,,,
1297914081,0,3,,,,,,,,,
1297914086,0,3,,,,,,,,,
1297914095,0,3,,,,,,,,,
1297914117,0,3,,,,,,,,,
1297914125,0,3,,,,,,,,,
1297914136,0,3,,,,,,,,,
1297914463,0,3,,,,,,,,,
1297914506,1,3,,,,,,,,,
1297914507,1,3,,,,,,,,,
1297914510,1,3,,,,,,,,,
1297914511,1,3,,,,,,,,,
1297914514,1,3,,,,,,,,,
1297914601,0,3,,,,,,,,,
1297914604,1,3,,,,,,,,,
1297914695,0,4,,,,X,0000130784,,CPF,,
1297914804,0,3,,,,,,,,,
1297914819,0,3,,,,,,,,,
1297914820,0,3,,,,,,,,,
1297914821,0,3,,,,,,,,,
1297914845,1,3,,,,,,,,,
1297914851,1,3,,,,,,,,,
1297914940,0,3,,,,,,,,,
1297914941,0,3,,,,,,,,,
1297914948,0,3,,,,,,,,,
1297915097,0,3,,,,,,,,,
1297915360,0,3,,,,,,,,,
1297915495,0,4,,,,,0000000000,,TBCP2,,
1297915525,0,5,,,,X,0000140048,70,,,
1297915565,1,5,,,,X,0000140048,70,,,
1297915578,1,5,,,,X,0000140048,70,,,
1297915583,0,5,,,,X,0000140048,70,,,
1297915586,0,5,,,,X,0000140048,70,,,
1297915597,0,5,,,,X,0000140048,70,,,
1297915620,1,3,,,,,,,,,
1297915622,0,5,,,,X,0000140048,70,,,
1297916030,0,3,,,,,,,,,
1297916375,0,3,,,,,,,,,
1297916848,0,5,,,,X,0000140048,70,,,
1297917789,0,3,,,,,,,,,
1297917866,1,3,,,,,,,,,
1297917871,0,3,,,,,,,,,
1297917888,1,3,,,,,,,,,
1297917896,0,3,,,,,,,,,
1297917912,0,3,,,,,,,,,
1297917919,1,3,,,,,,,,,
1297917928,1,3,,,,,,,,,
1297919163,0,3,,,,,,,,,
1297919521,0,3,,,,,,,,,
1297919527,0,3,,,,,,,,,
1297919547,0,3,,,,,,,,,
1297919787,0,3,,,,,,,,,
1297919788,0,3,,,,,,,,,
1297919789,0,3,,,,,,,,,
1297919831,0,3,,,,,,,,,
1297919940,0,3,,,,,,,,,
1297919941,0,3,,,,,,,,,
1297920039,0,3,,,,,,,,,
1297920041,0,3,,,,,,,,,
1297920044,0,3,,,,,,,,,
1297920047,0,3,,,,,,,,,
1297920049,0,3,,,,,,,,,
1297920060,0,3,,,,,,,,,
1297920063,0,3,,,,,,,,,
1297920070,0,3,,,,,,,,,
1297920088,0,3,,,,,,,,,
1297920109,0,3,,,,,,,,,
1297920174,0,3,,,,,,,,,
1297920176,0,3,,,,,,,,,
1297920206,0,3,,,,,,,,,
1297920228,0,3,,,,,,,,,
1297920250,0,3,,,,,,,,,
1297920329,0,3,,,,,,,,,
1297920465,0,3,,,,,,,,,
1297920530,0,3,,,,,,,,,
1297920532,0,3,,,,,,,,,
1297921075,0,3,,,,,,,,,
1297921079,0,3,,,,,,,,,
1297921181,0,3,,,,,,,,,
1297921284,0,3,,,,,,,,,
1297921425,0,3,,,,,,,,,
1297921443,0,3,,,,,,,,,
1297921444,0,3,,,,,,,,,
1315911330,0,4,,,,X,0000350116,,SLFRF,,
1315911343,0,3,,,,,,,,,
1316421472,0,4,,,,X,0000350116,,SLFRF,,
1316421521,0,4,,,,X,0000350116,,SLFRF,,
1316422263,0,4,,,,X,0000350116,,SLFRF,,
1316422264,0,4,,,,X,0000350116,,SLFRF,,
1316422267,0,4,,,,X,0000350116,,SLFRF,,
1316422268,0,4,,,,X,0000350116,,SLFRF,,
1316422269,0,4,,,,X,0000350116,,SLFRF,,
1316422270,0,4,,,,X,0000350116,,SLFRF,,
1316422271,0,4,,,,X,0000350116,,SLFRF,,
1316422272,0,4,,,,X,0000350116,,SLFRF,,
1316422275,0,4,,,,X,0000350116,,SLFRF,,
1316422279,0,4,,,,X,0000350116,,SLFRF,,
1316422281,0,4,,,,X,0000350116,,SLFRF,,
1316422282,0,4,,,,X,0000350116,,SLFRF,,
1316422283,0,4,,,,X,0000350116,,SLFRF,,
1316422284,0,4,,,,X,0000350116,,SLFRF,,
1316422285,0,4,,,,X,0000350116,,SLFRF,,
1316422286,0,4,,,,X,0000350116,,SLFRF,,
1316422287,0,4,,,,X,0000350116,,SLFRF,,
1316422288,0,4,,,,X,0000350116,,SLFRF,,
1316422291,0,4,,,,X,0000350116,,SLFRF,,
1316422292,0,4,,,,X,0000350116,,SLFRF,,
1316422293,0,4,,,,X,0000350116,,SLFRF,,
1316422294,0,4,,,,X,0000350116,,SLFRF,,
1316422295,0,4,,,,X,0000350116,,SLFRF,,
1316422296,0,4,,,,X,0000350116,,SLFRF,,
1316422297,0,4,,,,X,0000350116,,SLFRF,,
1316422298,0,4,,,,X,0000350116,,SLFRF,,
1316422299,0,4,,,,X,0000350116,,SLFRF,,
1316422300,0,4,,,,X,0000350116,,SLFRF,,
1316422301,0,4,,,,X,0000350116,,SLFRF,,
1316422303,0,4,,,,X,0000350116,,SLFRF,,
1316422305,0,4,,,,X,0000350116,,SLFRF,,
1316422306,0,4,,,,X,0000350116,,SLFRF,,
1316422307,0,4,,,,X,0000350116,,SLFRF,,
1316422364,0,4,,,,X,0000350116,,SLFRF,,
1316422365,0,4,,,,X,0000350116,,SLFRF,,
1316422366,0,4,,,,X,0000350116,,SLFRF,,
1316422367,0,4,,,,X,0000350116,,SLFRF,,
1316422369,0,4,,,,X,0000350116,,SLFRF,,
1316422370,0,4,,,,X,0000350116,,SLFRF,,
1316422371,0,4,,,,X,0000350116,,SLFRF,,
1316422372,0,4,,,,X,0000350116,,SLFRF,,
1316422373,0,4,,,,X,0000350116,,SLFRF,,
1316422374,0,4,,,,X,0000350116,,SLFRF,,
1316422375,0,4,,,,X,0000350116,,SLFRF,,
1316422376,0,4,,,,X,0000350116,,SLFRF,,
1316422377,0,4,,,,X,0000350116,,SLFRF,,
1316422378,0,4,,,,X,0000350116,,SLFRF,,
1316422379,0,4,,,,X,0000350116,,SLFRF,,
1316422380,0,4,,,,X,0000350116,,SLFRF,,
1316422381,0,4,,,,X,0000350116,,SLFRF,,
1316422382,0,4,,,,X,0000350116,,SLFRF,,
1316422383,0,4,,,,X,0000350116,,SLFRF,,
1316422384,0,4,,,,X,0000350116,,SLFRF,,
1316422385,0,4,,,,X,0000350116,,SLFRF,,
1316422386,0,4,,,,X,0000350116,,SLFRF,,
1316422387,0,4,,,,X,0000350116,,SLFRF,,
1316422388,0,4,,,,X,0000350116,,SLFRF,,
1316422389,0,4,,,,X,0000350116,,SLFRF,,
1316422390,0,4,,,,X,0000350116,,SLFRF,,
1316422391,0,4,,,,X,0000350116,,SLFRF,,
1316422392,0,4,,,,X,0000350116,,SLFRF,,
1316422393,0,4,,,,X,0000350116,,SLFRF,,
1316422394,0,3,,,,,,,,,
1316422395,0,4,,,,X,0000350116,,SLFRF,,
1316422396,0,4,,,,X,0000350116,,SLFRF,,
1316422408,0,4,,,,X,0000350116,,SLFRF,,
1316422413,0,4,,,,X,0000350116,,SLFRF,,
1316422418,0,4,,,,X,0000350116,,SLFRF,,
1316422419,0,4,,,,X,0000350116,,SLFRF,,
1316422420,0,4,,,,X,0000350116,,SLFRF,,
1316422421,0,4,,,,X,0000350116,,SLFRF,,
1316422422,0,4,,,,X,0000350116,,SLFRF,,
1316422423,0,4,,,,X,0000350116,,SLFRF,,
1316422424,0,4,,,,X,0000350116,,SLFRF,,
1316422430,0,4,,,,X,0000350116,,SLFRF,,
1316422443,0,4,,,,X,0000350116,,SLFRF,,
1316422444,0,4,,,,X,0000350116,,SLFRF,,
1316422446,0,4,,,,X,0000350116,,SLFRF,,
1316422447,0,4,,,,X,0000350116,,SLFRF,,
1316422448,0,4,,,,X,0000350116,,SLFRF,,
1316422449,0,4,,,,X,0000350116,,SLFRF,,
1316422450,0,4,,,,X,0000350116,,SLFRF,,
1316422451,0,4,,,,X,0000350116,,SLFRF,,
1316422452,0,4,,,,X,0000350116,,SLFRF,,
1316422457,0,4,,,,X,0000350116,,SLFRF,,
1316422458,0,4,,,,X,0000350116,,SLFRF,,
1316422461,0,4,,,,X,0000350116,,SLFRF,,
1316422465,0,4,,,,X,0000350116,,SLFRF,,
1316422469,0,3,,,,,,,,,
1316422471,0,4,,,,X,0000350116,,SLFRF,,
1316422473,0,4,,,,X,0000350116,,SLFRF,,
1316422479,0,4,,,,X,0000350116,,SLFRF,,
1316422483,0,4,,,,X,0000350116,,SLFRF,,
1316422484,0,4,,,,X,0000350116,,SLFRF,,
1316422485,0,4,,,,X,0000350116,,SLFRF,,
1316422486,0,4,,,,X,0000350116,,SLFRF,,
1316422488,0,4,,,,X,0000350116,,SLFRF,,
1316422489,0,4,,,,X,0000350116,,SLFRF,,
1316422490,0,4,,,,X,0000350116,,SLFRF,,
1316422491,0,4,,,,X,0000350116,,SLFRF,,
1316422492,0,4,,,,X,0000350116,,SLFRF,,
1316422493,0,4,,,,X,0000350116,,SLFRF,,
1316422495,0,4,,,,X,0000350116,,SLFRF,,
1316422496,0,4,,,,X,0000350116,,SLFRF,,
1316422497,0,4,,,,X,0000350116,,SLFRF,,
1316422498,0,4,,,,X,0000350116,,SLFRF,,
1316422499,0,4,,,,X,0000350116,,SLFRF,,
1316422500,0,4,,,,X,0000350116,,SLFRF,,
1316422501,0,4,,,,X,0000350116,,SLFRF,,
1316422502,0,4,,,,X,0000350116,,SLFRF,,
1316422503,0,4,,,,X,0000350116,,SLFRF,,
1316422504,0,4,,,,X,0000350116,,SLFRF,,
1316422513,0,4,,,,X,0000350116,,SLFRF,,
1316422535,0,4,,,,X,0000350116,,SLFRF,,
1316422539,0,4,,,,X,0000350116,,SLFRF,,
1316422542,0,4,,,,X,0000350116,,SLFRF,,
1316422544,0,4,,,,X,0000350116,,SLFRF,,
1316422551,0,4,,,,X,0000350116,,SLFRF,,
1316422561,0,4,,,,X,0000350116,,SLFRF,,
1316422567,0,4,,,,X,0000350116,,SLFRF,,
1316422570,0,4,,,,X,0000350116,,SLFRF,,
1316422572,0,4,,,,X,0000350116,,SLFRF,,
1316422573,0,4,,,,X,0000350116,,SLFRF,,
1316422576,0,4,,,,X,0000350116,,SLFRF,,
1316422577,0,4,,,,X,0000350116,,SLFRF,,
1316422578,0,4,,,,X,0000350116,,SLFRF,,
1316422579,0,4,,,,X,0000350116,,SLFRF,,
1316422580,0,4,,,,X,0000350116,,SLFRF,,
1316422581,0,4,,,,X,0000350116,,SLFRF,,
1316422582,0,4,,,,X,0000350116,,SLFRF,,
1316422583,0,4,,,,X,0000350116,,SLFRF,,
1316422589,0,3,,,,,,,,,
1316422591,0,3,,,,,,,,,
1316422602,0,4,,,,X,0000350116,,SLFRF,,
1316422604,0,3,,,,,,,,,
1316422620,0,4,,,,X,0000350116,,SLFRF,,
1316422621,0,3,,,,,,,,,
1316422622,0,3,,,,,,,,,
1316422625,0,4,,,,X,0000350116,,SLFRF,,
1316422628,0,4,,,,X,0000350116,,SLFRF,,
1316422629,0,4,,,,X,0000350116,,SLFRF,,
1316422630,0,4,,,,X,0000350116,,SLFRF,,
1316422631,0,4,,,,X,0000350116,,SLFRF,,
1316422635,0,3,,,,,,,,,
1316422638,0,4,,,,X,0000350116,,SLFRF,,
1316422654,0,4,,,,X,0000350116,,SLFRF,,
1316422655,0,4,,,,X,0000350116,,SLFRF,,
1316422656,0,4,,,,X,0000350116,,SLFRF,,
1316422660,0,4,,,,X,0000350116,,SLFRF,,
1316422661,0,4,,,,X,0000350116,,SLFRF,,
1316422662,0,4,,,,X,0000350116,,SLFRF,,
1316422663,0,4,,,,X,0000350116,,SLFRF,,
1316422664,0,4,,,,X,0000350116,,SLFRF,,
1316422665,0,4,,,,X,0000350116,,SLFRF,,
1316422666,0,4,,,,X,0000350116,,SLFRF,,
1316422667,0,4,,,,X,0000350116,,SLFRF,,
1316422668,0,4,,,,X,0000350116,,SLFRF,,
1316422669,0,4,,,,X,0000350116,,SLFRF,,
1316422670,0,4,,,,X,0000350116,,SLFRF,,
1316422671,0,4,,,,X,0000350116,,SLFRF,,
1316422672,0,4,,,,X,0000350116,,SLFRF,,
1316422673,0,4,,,,X,0000350116,,SLFRF,,
1316422688,0,4,,,,X,0000350116,,SLFRF,,
1316422690,0,4,,,,X,0000350116,,SLFRF,,
1316422691,0,4,,,,X,0000350116,,SLFRF,,
1316422692,0,4,,,,X,0000350116,,SLFRF,,
1316422693,0,4,,,,X,0000350116,,SLFRF,,
1316422694,0,4,,,,X,0000350116,,SLFRF,,
1316422695,0,4,,,,X,0000350116,,SLFRF,,
1316422696,0,4,,,,X,0000350116,,SLFRF,,
1316422697,0,4,,,,X,0000350116,,SLFRF,,
1316422698,0,4,,,,X,0000350116,,SLFRF,,
1316422699,0,4,,,,X,0000350116,,SLFRF,,
1316422700,0,4,,,,X,0000350116,,SLFRF,,
1316422701,0,4,,,,X,0000350116,,SLFRF,,
1316422702,0,4,,,,X,0000350116,,SLFRF,,
1316422703,0,4,,,,X,0000350116,,SLFRF,,
1316422723,0,4,,,,X,0000350116,,SLFRF,,
1316422724,0,3,,,,,,,,,
1316422736,0,3,,,,,,,,,
1316422742,0,4,,,,X,0000350116,,SLFRF,,
1316422747,0,4,,,,X,0000350116,,SLFRF,,
1316422748,0,4,,,,X,0000350116,,SLFRF,,
1316422752,0,4,,,,X,0000350116,,SLFRF,,
1316422755,0,4,,,,X,0000350116,,SLFRF,,
1316422756,0,4,,,,X,0000350116,,SLFRF,,
1316422757,0,4,,,,X,0000350116,,SLFRF,,
1316422759,0,4,,,,X,0000350116,,SLFRF,,
1316422763,0,4,,,,X,0000350116,,SLFRF,,
1316422765,0,4,,,,X,0000350116,,SLFRF,,
1316422769,0,3,,,,,,,,,
1316422770,0,4,,,,X,0000350116,,SLFRF,,
1316422773,0,3,,,,,,,,,
1316422774,0,4,,,,X,0000350116,,SLFRF,,
1316422775,0,3,,,,,,,,,
1316422776,0,4,,,,X,0000350116,,SLFRF,,
1316422778,0,3,,,,,,,,,
1316422779,0,4,,,,X,0000350116,,SLFRF,,
1316422780,0,3,,,,,,,,,
1316422781,0,3,,,,,,,,,
1316422785,0,4,,,,X,0000350116,,SLFRF,,
1316422786,0,4,,,,X,0000350116,,SLFRF,,
1316422803,0,3,,,,,,,,,
1316422809,0,4,,,,X,0000350116,,SLFRF,,
1316422828,0,3,,,,,,,,,
1316422838,0,4,,,,X,0000350116,,SLFRF,,
1316422839,0,4,,,,X,0000350116,,SLFRF,,
1316422854,0,3,,,,,,,,,
1316422866,0,3,,,,,,,,,
1316422868,0,4,,,,X,0000350116,,SLFRF,,
1316422904,0,4,,,,X,0000350116,,SLFRF,,
1316422921,0,3,,,,,,,,,
1316422928,0,3,,,,,,,,,
1316422930,0,3,,,,,,,,,
1316422933,0,4,,,,X,0000350116,,SLFRF,,
1316422944,0,4,,,,X,0000350116,,SLFRF,,
1316422946,0,4,,,,X,0000350116,,SLFRF,,
1316422951,0,4,,,,X,0000350116,,SLFRF,,
1316422957,0,4,,,,X,0000350116,,SLFRF,,
1316422963,0,4,,,,X,0000350116,,SLFRF,,
1316422973,0,4,,,,X,0000350116,,SLFRF,,
1316422975,0,4,,,,X,0000350116,,SLFRF,,
1316422976,0,3,,,,,,,,,
1316422988,0,4,,,,X,0000350116,,SLFRF,,
1316423001,0,4,,,,X,0000350116,,SLFRF,,
1316423004,0,4,,,,X,0000350116,,SLFRF,,
1316423005,0,4,,,,X,0000350116,,SLFRF,,
1316423009,0,4,,,,X,0000350116,,SLFRF,,
1316423010,0,4,,,,X,0000350116,,SLFRF,,
1316423013,0,4,,,,X,0000350116,,SLFRF,,
1316423014,0,4,,,,X,0000350116,,SLFRF,,
1316423015,0,4,,,,X,0000350116,,SLFRF,,
1316423017,0,4,,,,X,0000350116,,SLFRF,,
1316423018,0,4,,,,X,0000350116,,SLFRF,,
1316423020,0,4,,,,X,0000350116,,SLFRF,,
1316423021,0,4,,,,X,0000350116,,SLFRF,,
1316423023,0,4,,,,X,0000350116,,SLFRF,,
1316423027,0,3,,,,,,,,,
1316423028,0,4,,,,X,0000350116,,SLFRF,,
1316423030,0,4,,,,X,0000350116,,SLFRF,,
1316423031,0,4,,,,X,0000350116,,SLFRF,,
1316423038,0,4,,,,X,0000350116,,SLFRF,,
1316423040,0,4,,,,X,0000350116,,SLFRF,,
1316423041,0,4,,,,X,0000350116,,SLFRF,,
1316423042,0,4,,,,X,0000350116,,SLFRF,,
1316423044,0,4,,,,X,0000350116,,SLFRF,,
1316423046,0,4,,,,X,0000350116,,SLFRF,,
1316423048,0,4,,,,X,0000350116,,SLFRF,,
1316423049,0,4,,,,X,0000350116,,SLFRF,,
1316423057,0,4,,,,X,0000350116,,SLFRF,,
1316423061,0,4,,,,X,0000350116,,SLFRF,,
1316423063,0,4,,,,X,0000350116,,SLFRF,,
1316423072,0,4,,,,X,0000350116,,SLFRF,,
1316423074,0,4,,,,X,0000350116,,SLFRF,,
1316423075,0,4,,,,X,0000350116,,SLFRF,,
1316423081,0,4,,,,X,0000350116,,SLFRF,,
1316423084,0,4,,,,X,0000350116,,SLFRF,,
1316423085,0,4,,,,X,0000350116,,SLFRF,,
1316423086,0,4,,,,X,0000350116,,SLFRF,,
1316423087,0,4,,,,X,0000350116,,SLFRF,,
1316423088,0,4,,,,X,0000350116,,SLFRF,,
1316423090,0,4,,,,X,0000350116,,SLFRF,,
1316423091,0,4,,,,X,0000350116,,SLFRF,,
1316423092,0,4,,,,X,0000350116,,SLFRF,,
1316423093,0,4,,,,X,0000350116,,SLFRF,,
1316423094,0,4,,,,X,0000350116,,SLFRF,,
1316423095,0,4,,,,X,0000350116,,SLFRF,,
1316423096,0,4,,,,X,0000350116,,SLFRF,,
1316423097,0,4,,,,X,0000350116,,SLFRF,,
1316423098,0,4,,,,X,0000350116,,SLFRF,,
1316423119,0,4,,,,X,0000350116,,SLFRF,,
1316423120,0,4,,,,X,0000350116,,SLFRF,,
1316423121,0,4,,,,X,0000350116,,SLFRF,,
1316423123,0,4,,,,X,0000350116,,SLFRF,,
1316423125,0,4,,,,X,0000350116,,SLFRF,,
1316423130,0,4,,,,X,0000350116,,SLFRF,,
1316423131,0,4,,,,X,0000350116,,SLFRF,,
1316423132,0,3,,,,,,,,,
1316423133,0,4,,,,X,0000350116,,SLFRF,,
