location_id,project_id,classification,technology,upload_speed_anticipated,download_speed_anticipated,low_latency,extremely_high_cost_threshold
1066319012,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066323094,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066324741,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066328337,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066332481,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066318794,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066324799,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066321643,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066322197,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066326022,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066326411,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1393866740,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066321252,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1393865763,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1393865310,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066324404,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066326416,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066330382,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066321425,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066325978,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066327567,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066327476,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066323702,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066323502,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066326096,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066328016,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066330510,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066321997,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066319947,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066320582,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066322329,CM61-BEAD-NV-CHU-1036-0,1,50,5000,5000,1,N
1066330196,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066327350,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1393866736,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066325045,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1393867756,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1393866737,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066322352,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066325444,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066324884,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066323968,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1393867755,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066325766,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066330195,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066324590,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066327956,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066325161,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1393867757,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066328048,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066327854,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066324296,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066327591,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066325423,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066323072,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066325680,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066320026,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066330733,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066322484,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1393867008,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066327839,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1393867025,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1393867026,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066327770,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066328176,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066322694,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066322452,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066323245,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066325771,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066333025,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066327955,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1393867021,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066322469,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1393869417,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066325794,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066324712,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066324828,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066325942,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066326873,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066330713,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1393869416,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066323334,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066324189,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066327725,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066323659,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066325289,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066326918,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066330647,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066322380,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066323356,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066325658,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066327216,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066333001,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066326152,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066319710,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066324061,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066319746,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066328003,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066326493,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066328002,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066321178,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066322546,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066319015,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066321129,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066326142,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066318934,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1393867395,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066322588,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066326167,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066326000,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066319935,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066322281,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066325773,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066325210,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066321485,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066328196,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066327377,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066325699,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066322893,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066320780,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066325843,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066322943,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066325169,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066325964,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066326196,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066318964,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1393867369,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1393867368,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066326391,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066327546,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066321701,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066324047,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066319094,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066324731,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066325718,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066327410,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066320352,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066327466,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066322637,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066320083,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066326688,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066330494,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066333081,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066324037,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066326997,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066325359,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066325096,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066322193,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066319761,CM61-BEAD-NV-CHU-1036-0,1,50,5000,5000,1,N
1066324168,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066321742,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1393867388,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1393868523,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066327080,CM61-BEAD-NV-CHU-1036-0,1,50,5000,5000,1,N
1066323125,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066321194,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066322314,CM61-BEAD-NV-CHU-1036-0,1,50,5000,5000,1,N
1066327020,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066326862,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066323960,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066321851,CM61-BEAD-NV-CHU-1036-0,1,50,5000,5000,1,N
1066320808,CM61-BEAD-NV-CHU-1036-0,1,50,5000,5000,1,N
1066321491,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066326581,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066322325,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066325231,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066326435,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066327017,CM61-BEAD-NV-CHU-1036-0,1,50,5000,5000,1,N
1393868596,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066322747,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066323909,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066331166,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066324775,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066319240,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066322860,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066324150,CM61-BEAD-NV-CHU-1036-0,1,50,5000,5000,1,N
1066326467,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066327975,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066318786,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066318791,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066320350,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066320626,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066323014,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066323734,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066323980,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066325307,CM61-BEAD-NV-CHU-1036-0,1,50,5000,5000,1,N
1066318787,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066323644,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066326353,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066327397,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066326635,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066321896,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066324188,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066324982,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066325300,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066323598,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066322513,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066320032,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066319726,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066327300,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066320130,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066322454,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066319418,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066323077,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066324088,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066326557,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066326591,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066322818,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066323522,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066326146,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066322163,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066320470,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066319910,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066326194,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066326609,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066324719,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066323985,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066325542,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066321338,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066328009,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066322442,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066323122,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066323295,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066323693,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066324440,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066324895,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066322939,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066328455,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066319500,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066326791,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066326536,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066332295,CM61-BEAD-NV-CHU-1036-0,1,50,5000,5000,1,N
1066324365,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066324471,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066321303,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066321126,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066321731,CM61-BEAD-NV-CHU-1036-0,1,50,5000,5000,1,N
1066325387,CM61-BEAD-NV-CHU-1036-0,1,50,5000,5000,1,N
1066331545,CM61-BEAD-NV-CHU-1036-0,1,50,5000,5000,1,N
1066323737,CM61-BEAD-NV-CHU-1036-0,1,50,5000,5000,1,N
1066322523,CM61-BEAD-NV-CHU-1036-0,1,50,5000,5000,1,N
1066332183,CM61-BEAD-NV-CHU-1036-0,1,50,5000,5000,1,N
1066326147,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1393865056,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066327454,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066331707,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066324219,CM61-BEAD-NV-CHU-1036-0,1,50,5000,5000,1,N
1066322951,CM61-BEAD-NV-CHU-1036-0,1,50,5000,5000,1,N
1066322551,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066329977,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066324843,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066321864,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066331773,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066325910,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066320632,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066322563,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066323095,CM61-BEAD-NV-CHU-1036-0,1,50,5000,5000,1,N
1066329896,CM61-BEAD-NV-CHU-1036-0,1,50,5000,5000,1,N
1066327833,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1393865088,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066320693,CM61-BEAD-NV-CHU-1036-0,1,50,5000,5000,1,N
1066328503,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066325282,CM61-BEAD-NV-CHU-1036-0,1,50,5000,5000,1,N
1066319395,CM61-BEAD-NV-CHU-1036-0,1,50,5000,5000,1,N
1066328505,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066328376,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066332925,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066323103,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066320303,CM61-BEAD-NV-CHU-1036-0,1,50,5000,5000,1,N
1393865055,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066325651,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066325521,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066321099,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1066328489,CM61-BEAD-NV-CHU-1036-0,0,50,5000,5000,1,N
1287889127,CM61-BEAD-NV-CAR-1037-0,0,61,20,150,1,N
1103999953,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103999925,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103999975,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103999486,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103999481,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1393885108,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103999586,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103999613,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1393885073,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103997113,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103993891,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103993862,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103993850,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103993887,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103993847,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103991460,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103991459,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103999209,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103992351,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1393886435,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103999068,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103999247,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103992360,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103999558,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1104000529,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103992523,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103997836,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103997669,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103997647,CM61-BEAD-NV-LYO-1038-0,1,50,5000,5000,1,N
1103992465,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103999066,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103997645,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103999098,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103999213,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103999877,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1104000534,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1393886368,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1104000930,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103993864,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103999075,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103999045,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103999055,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1393886137,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103992438,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103992461,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103992509,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103992488,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103992452,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103992468,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103992446,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103992447,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103992444,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103992510,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103992469,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103992457,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103993908,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103999876,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103999064,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103999058,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103999059,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103999093,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1393885619,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103992455,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103992466,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103992467,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103993863,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103999796,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103999818,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103999819,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1393884930,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103997778,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103997658,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103997791,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
1103997666,CM61-BEAD-NV-LYO-1038-0,0,50,5000,5000,1,N
